Заказ;ДЕТСКОЕ ПИТАНИЕ;ЖЕНСКИЕ ШТУЧКИ;ИГРУШКИ;КАНЦТОВАРЫ, КНИГИ, ДИСКИ;КОСМЕТИКА/ГИГИЕНА;КРУПНОГАБАРИТНЫЙ ТОВАР;ОБУВЬ;ПОДГУЗНИКИ;СОПУТСТВУЮЩИЕ ТОВАРЫ;ТЕКСТИЛЬ, ТРИКОТАЖ;ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;ТОВАРЫ ДЛЯ ЖИВОТНЫХ;ТОВАРЫ ДЛЯ КОРМЛЕНИЯ
4364529_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4364540_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4364545_TR;0;0;5;0;0;2;0;0;0;0;0;0;0
4364555_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4364569_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4364575_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4364578_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4364583_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4364587_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4364590_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364599_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364603_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364607_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364611_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4364617_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4364620_TR;0;0;0;0;2;0;0;7;0;0;0;0;0
4364623_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4364629_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4364636_TR;0;0;7;0;0;0;0;0;0;0;0;0;0
4364645_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4364653_TR;0;0;4;2;0;0;0;0;0;1;0;0;0
4364659_TR;0;0;0;0;1;0;0;0;0;3;0;0;0
4364665_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4364668_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4364686_TR;0;0;1;0;0;1;0;0;0;0;0;0;1
4364695_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4364696_TR;22;0;0;0;0;0;0;4;0;0;0;0;0
4364697_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364708_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4364725_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4364731_TR;0;0;0;0;0;0;2;0;0;3;0;0;0
4364741_TR;0;0;2;0;0;0;0;0;0;1;0;0;0
4364744_TR;0;0;0;0;0;0;0;0;0;9;0;0;0
4364755_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364757_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364758_TR;0;0;0;0;0;0;0;0;0;6;0;0;0
4364773_TR;0;0;0;0;0;0;1;0;0;1;0;0;0
4364783_TR;0;0;0;0;0;0;0;0;0;7;0;0;0
4364787_TR;0;0;1;0;1;0;0;0;0;0;0;0;0
4364788_TR;0;0;0;0;0;0;0;1;0;3;0;0;0
4364789_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4364793_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4364795_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4364803_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4364806_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4364812_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4364824_TR;0;0;0;0;0;0;0;0;0;18;0;0;0
4364829_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4364842_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4364845_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4364851_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4364855_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4364861_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4364864_TR;0;0;1;10;0;0;0;0;0;0;0;0;0
4364872_TR;0;0;2;0;0;0;0;0;0;6;0;0;0
4364875_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4364878_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4364879_TR;0;0;0;0;1;0;0;0;0;0;0;0;2
4364882_TR;0;0;0;0;0;0;0;5;0;1;0;0;0
4364893_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4364896_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4364897_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4364902_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4364905_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4364906_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4364907_TR;0;0;2;0;0;0;1;0;0;0;0;0;0
4364913_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4364917_TR;0;0;0;0;1;0;0;1;0;4;0;0;0
4364921_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4364933_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4364939_TR;0;0;0;0;0;0;0;6;0;0;0;0;0
4364944_TR;7;0;0;0;0;0;0;0;0;0;0;0;0
4364947_TR;6;0;0;0;0;0;0;1;0;0;0;0;2
4364949_TR;0;0;0;0;0;0;0;0;0;6;0;0;0
4364957_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4364966_TR;5;0;0;0;0;1;0;0;0;2;0;0;0
4364968_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4364978_TR;0;0;2;0;0;0;0;0;0;3;0;0;0
4364980_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4364986_TR;0;0;0;0;0;0;2;0;0;0;0;0;0
4364992_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4364996_TR;2;0;0;0;0;0;0;0;0;0;0;0;0
4365001_TR;0;0;0;0;0;0;0;0;0;6;0;0;0
4365003_TR;0;0;5;7;0;0;0;1;0;0;0;0;0
4365013_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365021_TR;0;0;3;5;0;0;0;1;0;0;0;0;0
4365039_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365043_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365049_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365053_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365056_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365057_TR;0;0;0;0;0;0;0;1;0;3;0;0;0
4365059_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365064_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365070_TR;0;0;7;0;0;0;0;0;0;2;0;0;0
4365075_TR;0;0;0;0;1;0;0;2;0;0;0;0;0
4365079_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4365083_TR;0;0;1;0;1;0;0;0;0;6;0;0;0
4365087_TR;0;0;0;0;1;0;0;2;0;2;0;0;0
4365094_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365097_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365106_TR;0;0;4;1;0;0;0;0;0;0;0;0;0
4365107_TR;0;0;3;0;1;0;0;0;0;3;0;0;1
4365111_TR;2;0;0;0;0;0;0;0;0;2;0;0;0
4365117_TR;0;0;6;2;0;0;0;0;0;4;0;0;0
4365118_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365123_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4365137_TR;0;0;0;0;0;0;0;0;0;4;0;0;1
4365141_TR;0;0;1;0;0;1;0;1;0;0;0;0;0
4365142_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4365148_TR;0;0;3;0;1;0;0;0;0;3;0;0;1
4365153_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4365160_TR;0;0;1;0;0;0;0;0;0;0;0;0;4
4365166_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365171_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4365175_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4365178_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4365184_TR;0;0;2;0;1;0;0;0;0;0;0;0;0
4365185_TR;0;0;0;0;0;0;0;0;0;0;0;1;0
4365191_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4365195_TR;0;0;0;0;1;0;0;0;0;0;0;0;0
4365196_TR;0;0;1;0;0;0;0;0;0;2;0;0;0
4365199_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4365203_TR;0;0;0;0;0;0;0;1;0;6;0;0;0
4365205_TR;0;1;0;0;1;0;0;1;0;0;0;0;0
4365211_TR;0;0;0;0;0;0;0;8;0;0;0;0;0
4365217_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365221_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365227_TR;0;0;2;1;0;0;0;0;0;0;0;0;0
4365229_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4365235_TR;0;0;0;0;3;0;0;2;0;0;0;0;0
4365238_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365239_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365249_TR;0;0;0;0;0;0;0;1;0;2;0;0;0
4365255_TR;0;0;0;6;0;0;0;0;0;11;0;0;0
4365256_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365274_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4365275_TR;0;0;4;0;1;1;0;0;0;0;0;0;0
4365281_TR;0;0;9;0;1;0;0;0;0;0;0;0;0
4365287_TR;0;0;2;0;0;0;0;0;0;8;0;0;0
4365289_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4365291_TR;2;0;0;0;4;0;0;1;0;0;0;0;1
4365301_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365305_TR;0;0;2;13;0;0;0;0;0;5;0;0;0
4365315_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4365321_TR;0;0;0;0;0;0;0;0;0;0;0;1;0
4365325_TR;0;0;0;0;0;0;1;0;0;1;0;0;0
4365329_TR;0;0;0;0;0;0;0;0;0;3;0;0;2
4365333_TR;1;0;3;0;0;0;0;0;0;0;0;0;0
4365337_TR;0;0;1;1;0;0;0;0;0;2;0;0;0
4365343_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4365346_TR;0;0;1;0;0;0;0;0;1;0;0;0;0
4365352_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365353_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4365355_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4365358_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4365364_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365367_TR;0;0;1;0;0;0;0;0;0;0;0;0;1
4365373_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365382_TR;3;0;0;0;0;0;0;0;0;0;0;0;0
4365386_TR;0;0;19;0;0;0;0;0;0;0;0;0;0
4365389_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4365405_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4365416_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4365418_TR;0;0;0;4;0;0;0;0;0;0;0;0;0
4365424_TR;0;0;3;0;0;0;0;0;0;3;0;0;0
4365433_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365440_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4365445_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365454_TR;0;0;3;0;0;0;0;1;0;1;0;0;1
4365461_TR;0;0;1;0;0;1;0;0;1;4;0;0;0
4365469_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365477_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365481_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365490_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4365494_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4365497_TR;0;0;0;9;0;0;0;0;0;4;0;0;0
4365499_TR;0;0;0;0;0;1;0;6;0;0;0;0;0
4365505_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4365511_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365517_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4365529_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365567_TR;0;0;1;0;0;0;0;0;0;7;0;0;0
4365571_TR;0;0;1;0;0;0;0;3;0;1;0;0;0
4365573_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4365574_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365579_TR;4;0;0;0;0;0;0;0;0;0;0;0;0
4365581_TR;0;0;1;0;0;0;0;2;0;0;0;0;0
4365583_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365589_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365593_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4365597_TR;5;0;0;0;1;0;0;1;0;0;0;0;2
4365599_TR;0;0;1;0;0;0;0;2;0;0;0;0;0
4365601_TR;0;0;0;0;0;0;0;1;0;2;0;0;0
4365610_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4365617_TR;0;0;0;0;0;0;0;0;0;1;0;0;1
4365629_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4365635_TR;0;0;0;1;0;0;0;0;0;0;0;0;0
4365653_TR;0;0;0;0;0;0;0;0;0;0;0;0;3
4365663_TR;0;0;0;0;0;0;0;2;0;6;0;0;0
4365667_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4365683_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4365685_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4365691_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4365697_TR;0;0;2;0;1;1;0;0;0;0;0;0;1
4365698_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4365703_TR;0;0;1;0;0;0;0;0;0;1;0;0;0
4365730_TR;0;0;3;1;0;0;0;0;0;1;0;0;0
4365739_TR;0;0;6;0;0;0;0;0;0;4;0;0;0
4365743_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365759_TR;0;0;5;0;0;0;0;0;0;8;0;0;0
4365773_TR;0;0;0;0;0;0;0;3;0;0;0;0;0
4365777_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365783_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4365784_TR;0;0;2;1;0;0;0;0;0;1;0;0;0
4365790_TR;0;0;3;0;0;0;0;0;0;1;0;0;0
4365808_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365811_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365813_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4365817_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4365819_TR;0;0;7;0;0;0;0;0;0;0;0;0;0
4365826_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4365847_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365853_TR;0;0;1;0;0;0;0;3;0;0;0;0;0
4365857_TR;0;0;1;0;0;0;0;0;0;1;0;0;0
4365865_TR;0;0;0;0;0;0;0;0;0;10;0;0;0
4365869_TR;0;0;0;0;1;0;0;0;0;0;0;0;0
4365890_TR;0;0;0;0;1;0;0;0;0;0;0;0;0
4365902_TR;0;0;0;0;0;0;0;0;0;15;0;0;0
4365904_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4365909_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365910_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4365914_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4365920_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4365925_TR;20;0;0;0;1;0;2;2;0;0;0;0;0
4365927_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365928_TR;0;0;0;0;0;0;1;0;0;0;0;0;0
4365929_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365937_TR;4;0;0;0;3;0;0;1;0;0;0;0;0
4365939_TR;0;0;0;6;0;0;0;0;0;1;0;0;3
4365949_TR;0;0;3;0;2;0;0;1;0;0;0;0;3
4365955_TR;0;0;2;0;0;1;0;0;0;0;0;0;0
4365959_TR;0;0;13;2;0;0;0;0;0;2;0;0;0
4365961_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4365963_TR;0;0;0;0;0;0;0;1;0;0;0;0;1
4365967_TR;6;0;0;1;1;0;1;0;0;1;0;0;1
4365973_TR;0;0;2;1;0;0;0;0;0;2;0;0;0
4365979_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4365986_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4365991_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4365997_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366003_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4366004_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366007_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4366009_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366011_TR;0;0;0;5;0;0;0;1;0;0;0;2;0
4366017_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4366023_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4366028_TR;0;0;0;0;0;0;0;0;0;7;0;0;0
4366031_TR;0;0;10;0;0;0;0;0;0;0;0;0;0
4366065_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366067_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366070_TR;3;0;0;0;0;0;0;0;0;0;0;0;2
4366081_TR;0;0;2;1;0;0;0;0;0;0;0;0;1
4366087_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4366096_TR;0;0;5;0;0;0;0;0;0;4;0;0;0
4366102_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366105_TR;0;0;0;2;0;0;0;0;0;0;0;0;0
4366111_TR;0;0;1;0;6;0;0;0;0;4;0;0;1
4366113_TR;0;0;0;0;0;0;0;0;0;0;0;1;0
4366129_TR;0;0;0;0;2;0;0;0;0;0;0;0;0
4366135_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366137_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366141_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366143_TR;0;0;0;0;0;0;0;0;0;9;0;0;0
4366147_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366151_TR;4;0;3;3;0;0;0;0;0;1;0;0;0
4366159_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366162_TR;0;0;3;0;0;0;0;1;0;1;0;0;0
4366171_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366184_TR;0;0;10;0;0;0;0;0;0;0;0;0;0
4366187_TR;0;0;0;0;0;0;0;3;0;3;0;0;0
4366193_TR;0;0;1;0;0;0;0;2;0;2;0;0;0
4366196_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366201_TR;9;0;0;0;0;0;0;0;0;0;0;0;0
4366205_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366217_TR;12;0;0;2;0;0;0;1;0;0;0;1;3
4366222_TR;0;0;0;0;0;0;0;0;0;0;0;2;0
4366223_TR;0;0;1;3;0;0;0;0;0;0;0;0;0
4366226_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366228_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366235_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4366241_TR;6;0;3;7;0;0;0;0;0;0;0;0;0
4366247_TR;0;0;0;0;1;0;0;1;0;0;0;0;0
4366258_TR;0;0;0;0;0;0;0;4;0;0;0;0;0
4366259_TR;0;0;4;0;0;0;0;0;1;0;0;0;1
4366270_TR;0;0;0;0;0;0;0;0;0;0;0;0;3
4366277_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366288_TR;0;0;12;2;0;0;0;0;0;1;0;0;0
4366289_TR;4;0;0;0;2;0;0;1;0;0;0;0;0
4366291_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366297_TR;0;0;1;1;0;0;0;0;0;0;0;0;0
4366303_TR;0;0;0;0;0;0;0;2;0;0;0;0;1
4366306_TR;0;0;0;0;1;0;0;0;0;0;0;0;0
4366309_TR;0;0;0;0;0;1;0;2;0;0;0;0;0
4366315_TR;0;0;1;0;0;0;0;0;0;4;0;0;0
4366336_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366337_TR;0;0;2;0;1;0;0;0;0;0;0;0;1
4366343_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366349_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366359_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4366363_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366365_TR;0;0;9;2;0;0;0;0;0;0;0;0;0
4366366_TR;0;0;5;0;0;0;0;0;0;0;0;0;0
4366369_TR;0;0;0;0;0;0;0;0;0;5;0;0;0
4366378_TR;0;0;0;0;2;0;0;0;0;4;0;0;0
4366384_TR;0;0;2;0;5;0;0;0;0;0;0;0;0
4366385_TR;10;0;0;0;0;0;0;0;0;0;0;0;0
4366391_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366393_TR;0;0;0;0;0;0;0;0;0;1;0;0;1
4366405_TR;0;0;0;0;0;2;0;0;0;0;0;0;1
4366408_TR;0;0;0;0;5;0;0;1;0;0;0;0;0
4366414_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366415_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366423_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366431_TR;3;0;5;0;1;0;0;1;0;0;0;0;0
4366435_TR;17;0;0;0;0;0;0;1;0;1;0;0;1
4366447_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366450_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366455_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366465_TR;0;0;0;0;0;0;0;7;0;0;0;0;0
4366483_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366489_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366497_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4366499_TR;0;0;0;0;0;0;0;0;0;3;0;0;0
4366501_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366503_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366509_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366513_TR;0;0;0;0;0;1;0;0;0;4;0;0;0
4366515_TR;0;0;0;0;0;4;0;0;0;0;0;0;0
4366537_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366539_TR;0;0;0;0;0;0;0;0;0;4;0;0;0
4366540_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366547_TR;0;0;0;0;1;0;0;1;0;0;0;0;0
4366549_TR;0;0;0;0;0;0;0;0;0;4;0;0;1
4366555_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366561_TR;3;0;0;0;0;0;0;0;0;0;0;0;0
4366567_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366568_TR;0;0;0;0;0;0;0;0;0;8;0;0;0
4366574_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366579_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366586_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366591_TR;0;0;1;0;0;0;0;0;0;3;0;0;0
4366594_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366600_TR;0;0;2;0;0;0;0;3;0;0;0;0;0
4366601_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366604_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366605_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4366615_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366618_TR;0;0;1;0;0;1;0;0;0;0;0;0;0
4366619_TR;0;0;0;0;0;0;0;3;0;2;0;0;0
4366624_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366636_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366639_TR;0;0;4;0;0;0;0;0;0;0;0;0;0
4366651_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366659_TR;0;0;2;0;1;0;0;0;0;3;0;0;0
4366661_TR;0;0;7;1;0;0;0;0;0;1;0;0;0
4366666_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366667_TR;0;0;0;0;0;0;0;0;0;0;0;0;4
4366671_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366675_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366681_TR;5;0;0;0;0;0;0;0;0;0;0;0;0
4366683_TR;0;0;5;1;0;0;0;0;0;4;0;0;0
4366696_TR;0;0;8;0;0;0;0;0;0;3;0;0;0
4366702_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366703_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366711_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366715_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4366717_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
4366729_TR;0;0;0;0;6;0;0;0;0;1;0;0;0
4366733_TR;0;0;0;0;0;0;1;0;0;1;0;0;0
4366737_TR;0;0;0;0;0;0;0;0;0;2;0;0;0
4366747_TR;0;0;4;6;0;0;0;0;0;1;0;0;0
4366749_TR;0;0;0;0;0;0;0;0;0;0;0;11;0
4366751_TR;0;0;0;0;14;0;0;2;0;0;0;0;0
4366755_TR;0;0;2;0;0;0;0;0;0;0;0;0;0
4366767_TR;0;0;1;0;0;1;0;1;0;0;0;0;0
4366769_TR;0;0;0;0;2;0;0;0;0;0;0;1;0
4366775_TR;0;0;0;5;0;0;0;0;0;0;0;0;0
4366779_TR;0;0;0;0;3;0;0;1;0;0;0;0;1
4366780_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4366786_TR;29;0;5;0;0;0;1;0;0;4;0;0;0
4366789_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366792_TR;51;0;0;0;0;0;0;0;0;0;0;7;0
4366796_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366799_TR;0;0;2;0;1;0;0;1;0;5;0;0;0
4366807_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366810_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366813_TR;0;0;3;0;0;0;0;0;0;0;0;0;0
4366815_TR;0;0;0;0;0;0;0;1;0;2;0;0;0
4366819_TR;2;0;1;0;0;0;0;2;0;0;0;0;0
4366837_TR;0;0;0;0;0;0;0;0;0;0;0;0;2
4366863_TR;0;0;0;0;2;0;0;3;0;0;0;0;0
4366865_TR;10;0;0;0;10;0;0;0;0;0;0;0;0
4366875_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
4366887_TR;10;0;0;0;0;0;0;0;0;0;0;0;0
4366904_TR;0;0;5;10;0;0;0;0;0;0;0;0;0
4366906_TR;12;0;0;0;0;0;0;0;0;0;0;0;0
4366921_TR;0;0;0;0;0;0;0;1;0;0;0;0;0
4366923_TR;0;0;16;20;1;0;0;0;0;4;0;0;1
4366929_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
4366934_TR;0;0;3;0;0;0;0;0;0;3;0;0;1
4366942_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
4366965_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
4366970_TR;0;0;0;0;0;0;0;2;0;0;0;0;0
